               data_ora        rad  temperatura
2023-04-07 00:31:22.227 -25.524188        40.32
2023-04-07 00:31:22.442 -25.389633        40.32
2023-04-07 00:31:22.657 -25.675563        40.32
2023-04-07 00:31:22.819 -25.574647        40.32
2023-04-07 00:31:23.028 -25.675563        40.32
2023-04-07 00:31:23.235 -25.557827        40.32
2023-04-07 00:31:23.444 -25.625105        40.32
2023-04-07 00:31:23.652 -25.507369        40.32
2023-04-07 00:31:23.860 -25.456911        40.32
2023-04-07 00:31:24.062 -25.372814        40.32
2023-04-07 00:31:24.270 -25.372814        40.32
2023-04-07 00:31:24.478 -25.187801        40.32
2023-04-07 00:31:24.691 -25.406453        40.32
2023-04-07 00:31:24.900 -25.473730        40.32
2023-04-07 00:31:25.109 -25.675563        40.32
2023-04-07 00:31:25.317 -25.507369        40.32
2023-04-07 00:31:25.524 -25.658744        40.32
2023-04-07 00:31:25.733 -25.608285        40.32
2023-04-07 00:31:25.940 -25.675563        40.32
2023-04-07 00:31:26.153 -25.860576        40.32
2023-04-07 00:31:26.371 -25.944673        40.32
2023-04-07 00:31:26.581 -25.860576        40.32
2023-04-07 00:31:26.747 -25.473730        40.32
2023-04-07 00:31:26.950 -25.591466        40.32
2023-04-07 00:31:27.157 -25.053246        40.32
2023-04-07 00:31:27.366 -24.868232        40.32
2023-04-07 00:31:27.575 -25.086884        40.32
2023-04-07 00:31:27.783 -25.036426        40.32
2023-04-07 00:31:27.991 -25.322356        40.32
2023-04-07 00:31:28.199 -25.541008        40.32
2023-04-07 00:31:28.407 -25.557827        40.32
2023-04-07 00:31:28.616 -25.608285        40.32
2023-04-07 00:31:28.824 -25.557827        40.32
2023-04-07 00:31:29.032 -25.541008        40.32
2023-04-07 00:31:29.240 -25.658744        40.32
2023-04-07 00:31:29.447 -25.490550        40.32
2023-04-07 00:31:29.657 -25.406453        40.32
2023-04-07 00:31:29.865 -25.288717        40.32
2023-04-07 00:31:30.073 -25.490550        40.32
2023-04-07 00:31:30.290 -25.036426        40.32
2023-04-07 00:31:30.505 -24.985968        40.32
2023-04-07 00:31:30.669 -24.851413        40.32
2023-04-07 00:31:30.874 -24.716858        40.32
2023-04-07 00:31:31.082 -24.178637        40.32
2023-04-07 00:31:31.290 -24.245915        40.32
2023-04-07 00:31:31.498 -24.582303        40.32
2023-04-07 00:31:31.707 -24.346831        40.35
2023-04-07 00:31:31.915 -23.926347        40.32
2023-04-07 00:31:32.131 -24.346831        40.35
2023-04-07 00:31:32.330 -24.212276        40.32
2023-04-07 00:31:32.535 -24.313193        40.32
2023-04-07 00:31:32.748 -24.279554        40.32
2023-04-07 00:31:32.956 -24.144999        40.32
2023-04-07 00:31:33.164 -24.599122        40.32
2023-04-07 00:31:33.373 -24.515025        40.35
2023-04-07 00:31:33.581 -24.935510        40.35
2023-04-07 00:31:33.789 -24.565483        40.35
2023-04-07 00:31:33.995 -24.700038        40.35
2023-04-07 00:31:34.213 -24.952329        40.35
2023-04-07 00:31:34.429 -24.397290        40.35
2023-04-07 00:31:34.590 -24.178637        40.35
2023-04-07 00:31:34.797 -24.346831        40.35
2023-04-07 00:31:35.006 -24.582303        40.32
2023-04-07 00:31:35.214 -24.733677        40.32
2023-04-07 00:31:35.422 -24.700038        40.35
2023-04-07 00:31:35.629 -24.868232        40.32
2023-04-07 00:31:35.838 -24.784135        40.32
2023-04-07 00:31:36.046 -24.885052        40.32
2023-04-07 00:31:36.250 -24.733677        40.32
2023-04-07 00:31:36.455 -24.985968        40.32
2023-04-07 00:31:36.671 -24.733677        40.32
2023-04-07 00:31:36.878 -24.700038        40.32
2023-04-07 00:31:37.087 -24.649580        40.35
2023-04-07 00:31:37.295 -24.666400        40.32
2023-04-07 00:31:37.503 -24.733677        40.32
2023-04-07 00:31:37.711 -24.649580        40.32
2023-04-07 00:31:37.919 -25.002787        40.35
2023-04-07 00:31:38.128 -25.070065        40.35
2023-04-07 00:31:38.349 -25.355995        40.35
2023-04-07 00:31:38.513 -25.507369        40.35
2023-04-07 00:31:38.721 -25.271898        40.35
2023-04-07 00:31:38.928 -25.288717        40.35
2023-04-07 00:31:39.137 -25.339175        40.35
2023-04-07 00:31:39.345 -25.541008        40.35
2023-04-07 00:31:39.553 -25.406453        40.35
2023-04-07 00:31:39.762 -25.406453        40.35
2023-04-07 00:31:39.969 -24.767316        40.35
2023-04-07 00:31:40.178 -24.632761        40.35
2023-04-07 00:31:40.385 -24.447748        40.35
2023-04-07 00:31:40.610 -24.481386        40.35
2023-04-07 00:31:40.802 -23.959985        40.35
2023-04-07 00:31:41.010 -24.195457        40.35
2023-04-07 00:31:41.219 -24.077721        40.35
2023-04-07 00:31:41.427 -23.707695        40.35
2023-04-07 00:31:41.635 -23.707695        40.35
2023-04-07 00:31:41.844 -24.027263        40.35
2023-04-07 00:31:42.052 -24.128179        40.35
2023-04-07 00:31:42.272 -24.784135        40.35
2023-04-07 00:31:42.436 -24.716858        40.35
2023-04-07 00:31:42.645 -24.632761        40.35
2023-04-07 00:31:42.853 -24.683219        40.35
2023-04-07 00:31:43.060 -24.615942        40.35
2023-04-07 00:31:43.268 -24.649580        40.35
2023-04-07 00:31:43.476 -24.582303        40.35
2023-04-07 00:31:43.685 -24.279554        40.35
2023-04-07 00:31:43.890 -24.716858        40.35
2023-04-07 00:31:44.090 -24.649580        40.35
2023-04-07 00:31:44.294 -24.481386        40.35
2023-04-07 00:31:44.515 -24.615942        40.35
2023-04-07 00:31:44.726 -24.750497        40.35
2023-04-07 00:31:44.934 -24.800955        40.35
2023-04-07 00:31:45.143 -24.716858        40.35
2023-04-07 00:31:45.351 -24.615942        40.35
2023-04-07 00:31:45.558 -24.498206        40.35
2023-04-07 00:31:45.767 -24.599122        40.35
2023-04-07 00:31:45.974 -24.313193        40.35
2023-04-07 00:31:46.190 -24.430928        40.35
2023-04-07 00:31:46.360 -24.077721        40.35
2023-04-07 00:31:46.568 -24.212276        40.35
2023-04-07 00:31:46.776 -24.010444        40.35
2023-04-07 00:31:46.984 -24.044082        40.35
2023-04-07 00:31:47.193 -24.128179        40.35
2023-04-07 00:31:47.400 -24.060902        40.35
2023-04-07 00:31:47.609 -23.859069        40.35
2023-04-07 00:31:47.811 -24.094541        40.35
2023-04-07 00:31:48.009 -24.397290        40.35
2023-04-07 00:31:48.218 -24.531845        40.35
2023-04-07 00:31:48.432 -24.279554        40.35
2023-04-07 00:31:48.650 -24.212276        40.35
2023-04-07 00:31:48.858 -24.464567        40.35
2023-04-07 00:31:49.067 -24.430928        40.38
2023-04-07 00:31:49.274 -24.330012        40.38
2023-04-07 00:31:49.483 -24.060902        40.38
2023-04-07 00:31:49.698 -23.623598        40.38
2023-04-07 00:31:49.896 -23.758153        40.38
2023-04-07 00:31:50.110 -23.606778        40.35
2023-04-07 00:31:50.283 -23.707695        40.35
2023-04-07 00:31:50.491 -23.455404        40.35
2023-04-07 00:31:50.699 -23.455404        40.35
2023-04-07 00:31:50.907 -23.388126        40.35
2023-04-07 00:31:51.115 -23.388126        40.38
2023-04-07 00:31:51.323 -23.825430        40.35
2023-04-07 00:31:51.532 -23.959985        40.35
2023-04-07 00:31:51.731 -24.144999        40.38
2023-04-07 00:31:51.932 -24.144999        40.35
2023-04-07 00:31:52.141 -24.632761        40.35
2023-04-07 00:31:52.348 -24.430928        40.35
2023-04-07 00:31:52.568 -24.716858        40.35
2023-04-07 00:31:52.797 -24.666400        40.35
2023-04-07 00:31:53.004 -24.733677        40.35
2023-04-07 00:31:53.197 -24.750497        40.35
2023-04-07 00:31:53.406 -24.868232        40.35
2023-04-07 00:31:53.615 -25.036426        40.35
2023-04-07 00:31:53.822 -24.800955        40.38
2023-04-07 00:31:54.029 -25.086884        40.35
2023-04-07 00:31:54.206 -25.170981        40.38
2023-04-07 00:31:54.414 -24.985968        40.38
2023-04-07 00:31:54.623 -25.322356        40.38
2023-04-07 00:31:54.832 -25.187801        40.38
2023-04-07 00:31:55.039 -25.406453        40.38
2023-04-07 00:31:55.247 -25.322356        40.38
2023-04-07 00:31:55.453 -25.170981        40.38
2023-04-07 00:31:55.652 -24.834594        40.38
2023-04-07 00:31:55.855 -24.985968        40.38
2023-04-07 00:31:56.064 -24.615942        40.38
2023-04-07 00:31:56.272 -24.649580        40.38
2023-04-07 00:31:56.493 -24.447748        40.38
2023-04-07 00:31:56.705 -24.330012        40.38
2023-04-07 00:31:56.914 -24.245915        40.38
2023-04-07 00:31:57.121 -24.330012        40.38
2023-04-07 00:31:57.329 -24.582303        40.38
2023-04-07 00:31:57.538 -24.430928        40.38
2023-04-07 00:31:57.745 -24.397290        40.38
2023-04-07 00:31:57.955 -24.515025        40.38
2023-04-07 00:31:58.130 -24.481386        40.38
2023-04-07 00:31:58.338 -24.868232        40.38
2023-04-07 00:31:58.547 -24.834594        40.38
2023-04-07 00:31:58.755 -24.851413        40.38
2023-04-07 00:31:58.963 -24.767316        40.38
2023-04-07 00:31:59.172 -24.666400        40.38
2023-04-07 00:31:59.372 -24.649580        40.38
2023-04-07 00:31:59.565 -24.582303        40.38
2023-04-07 00:31:59.780 -24.380470        40.38
2023-04-07 00:31:59.988 -24.144999        40.38
2023-04-07 00:32:00.196 -24.144999        40.35
2023-04-07 00:32:00.415 -24.111360        40.38
2023-04-07 00:32:00.629 -24.111360        40.35
2023-04-07 00:32:00.837 -24.279554        40.38
2023-04-07 00:32:01.045 -24.077721        40.38
2023-04-07 00:32:01.253 -24.111360        40.38
2023-04-07 00:32:01.461 -24.279554        40.38
2023-04-07 00:32:01.670 -24.027263        40.38
2023-04-07 00:32:01.878 -24.414109        40.38
2023-04-07 00:32:02.054 -24.094541        40.38
2023-04-07 00:32:02.261 -24.178637        40.38
2023-04-07 00:32:02.469 -24.144999        40.38
2023-04-07 00:32:02.678 -24.195457        40.38
2023-04-07 00:32:02.887 -23.842250        40.38
2023-04-07 00:32:03.095 -24.094541        40.38
2023-04-07 00:32:03.294 -24.212276        40.38
2023-04-07 00:32:03.495 -24.363651        40.38
2023-04-07 00:32:03.702 -24.430928        40.38
2023-04-07 00:32:03.912 -24.313193        40.38
2023-04-07 00:32:04.119 -24.296373        40.38
2023-04-07 00:32:04.339 -24.178637        40.38
2023-04-07 00:32:04.551 -23.993624        40.38
2023-04-07 00:32:04.760 -24.229096        40.38
2023-04-07 00:32:04.968 -23.791792        40.38
2023-04-07 00:32:05.176 -23.875889        40.38
2023-04-07 00:32:05.384 -23.909527        40.38
2023-04-07 00:32:05.592 -24.010444        40.38
2023-04-07 00:32:05.800 -24.296373        40.38
2023-04-07 00:32:05.976 -24.161818        40.38
2023-04-07 00:32:06.184 -24.161818        40.38
2023-04-07 00:32:06.393 -24.498206        40.38
2023-04-07 00:32:06.600 -24.548664        40.38
2023-04-07 00:32:06.810 -24.952329        40.38
2023-04-07 00:32:07.015 -24.817774        40.38
2023-04-07 00:32:07.214 -24.767316        40.38
2023-04-07 00:32:07.418 -24.868232        40.38
2023-04-07 00:32:07.626 -25.019607        40.38
2023-04-07 00:32:07.834 -24.885052        40.38
2023-04-07 00:32:08.043 -24.481386        40.38
2023-04-07 00:32:08.259 -24.346831        40.38
2023-04-07 00:32:08.475 -24.346831        40.38
2023-04-07 00:32:08.682 -24.548664        40.38
2023-04-07 00:32:08.892 -24.111360        40.38
2023-04-07 00:32:09.100 -24.330012        40.38
2023-04-07 00:32:09.308 -24.245915        40.38
2023-04-07 00:32:09.516 -24.380470        40.38
2023-04-07 00:32:09.725 -24.430928        40.38
2023-04-07 00:32:09.901 -24.683219        40.38
2023-04-07 00:32:10.109 -25.305536        40.38
2023-04-07 00:32:10.316 -25.574647        40.38
2023-04-07 00:32:10.525 -25.877396        40.38
2023-04-07 00:32:10.734 -26.011951        40.38
2023-04-07 00:32:10.935 -25.995131        40.38
2023-04-07 00:32:11.134 -25.944673        40.38
2023-04-07 00:32:11.342 -26.196964        40.38
2023-04-07 00:32:11.551 -25.608285        40.41
2023-04-07 00:32:11.759 -25.675563        40.41
2023-04-07 00:32:11.966 -25.692382        40.41
2023-04-07 00:32:12.191 -25.810118        40.38
2023-04-07 00:32:12.398 -26.129686        40.38
2023-04-07 00:32:12.623 -26.684726        40.41
2023-04-07 00:32:12.815 -26.869739        40.41
2023-04-07 00:32:13.032 -27.273405        40.41
2023-04-07 00:32:13.232 -27.071572        40.41
2023-04-07 00:32:13.441 -26.600629        40.38
2023-04-07 00:32:13.649 -26.079228        40.38
2023-04-07 00:32:13.825 -25.658744        40.38
2023-04-07 00:32:14.032 -24.935510        40.38
2023-04-07 00:32:14.240 -23.859069        40.38
2023-04-07 00:32:14.447 -23.337668        40.38
2023-04-07 00:32:14.657 -22.866725        40.38
2023-04-07 00:32:14.856 -22.648073        40.38
2023-04-07 00:32:15.058 -22.748990        40.38
2023-04-07 00:32:15.266 -22.816267        40.38
2023-04-07 00:32:15.474 -22.799448        40.38
2023-04-07 00:32:15.681 -23.085377        40.38
2023-04-07 00:32:15.891 -22.698531        40.38
2023-04-07 00:32:16.099 -22.563976        40.38
2023-04-07 00:32:16.307 -22.059395        40.38
2023-04-07 00:32:16.522 -21.487536        40.38
2023-04-07 00:32:16.740 -20.663386        40.38
2023-04-07 00:32:16.946 -19.990610        40.38
2023-04-07 00:32:17.156 -19.889694        40.38
2023-04-07 00:32:17.364 -20.226082        40.38
2023-04-07 00:32:17.572 -20.512011        40.38
2023-04-07 00:32:17.779 -21.420258        40.38
2023-04-07 00:32:17.956 -22.395783        40.38
2023-04-07 00:32:18.163 -23.707695        40.38
2023-04-07 00:32:18.372 -24.750497        40.38
2023-04-07 00:32:18.577 -25.911034        40.38
2023-04-07 00:32:18.776 -26.381977        40.38
2023-04-07 00:32:18.979 -26.499713        40.38
2023-04-07 00:32:19.189 -26.112867        40.38
2023-04-07 00:32:19.397 -25.625105        40.38
2023-04-07 00:32:19.605 -24.565483        40.38
2023-04-07 00:32:19.813 -23.674056        40.38
2023-04-07 00:32:20.021 -22.530338        40.38
2023-04-07 00:32:20.229 -21.638910        40.38
2023-04-07 00:32:20.438 -20.848399        40.38
2023-04-07 00:32:20.656 -20.276540        40.38
2023-04-07 00:32:20.869 -19.704681        40.38
2023-04-07 00:32:21.079 -19.519667        40.38
2023-04-07 00:32:21.286 -19.906513        40.38
2023-04-07 00:32:21.495 -19.956971        40.38
2023-04-07 00:32:21.703 -19.990610        40.38
2023-04-07 00:32:21.878 -20.545650        40.38
2023-04-07 00:32:22.086 -20.915676        40.38
2023-04-07 00:32:22.295 -21.739826        40.38
2023-04-07 00:32:22.497 -22.748990        40.38
2023-04-07 00:32:22.696 -23.304029        40.38
2023-04-07 00:32:22.904 -23.959985        40.38
2023-04-07 00:32:23.112 -24.800955        40.38
2023-04-07 00:32:23.321 -25.120523        40.38
2023-04-07 00:32:23.544 -25.574647        40.38
2023-04-07 00:32:23.753 -25.255078        40.38
2023-04-07 00:32:23.962 -25.288717        40.38
2023-04-07 00:32:24.168 -25.204620        40.38
2023-04-07 00:32:24.360 -25.036426        40.38
2023-04-07 00:32:24.573 -24.649580        40.38
2023-04-07 00:32:24.791 -24.464567        40.38
2023-04-07 00:32:25.002 -24.178637        40.38
2023-04-07 00:32:25.210 -24.279554        40.38
2023-04-07 00:32:25.418 -23.959985        40.38
2023-04-07 00:32:25.627 -23.892708        40.38
2023-04-07 00:32:25.803 -23.657237        40.38
2023-04-07 00:32:26.012 -23.304029        40.38
2023-04-07 00:32:26.219 -23.287210        40.38
2023-04-07 00:32:26.418 -23.320849        40.38
2023-04-07 00:32:26.620 -23.169474        40.38
2023-04-07 00:32:26.828 -22.883545        40.38
2023-04-07 00:32:27.036 -23.169474        40.38
2023-04-07 00:32:27.244 -22.984461        40.38
2023-04-07 00:32:27.453 -23.438584        40.38
2023-04-07 00:32:27.660 -23.287210        40.38
2023-04-07 00:32:27.869 -23.623598        40.38
2023-04-07 00:32:28.078 -23.606778        40.38
2023-04-07 00:32:28.285 -23.859069        40.38
2023-04-07 00:32:28.493 -24.111360        40.38
2023-04-07 00:32:28.713 -23.791792        40.38
2023-04-07 00:32:28.927 -23.690875        40.38
2023-04-07 00:32:29.134 -22.967642        40.38
2023-04-07 00:32:29.342 -21.790285        40.35
2023-04-07 00:32:29.551 -20.646566        40.35
2023-04-07 00:32:29.727 -18.964628        40.35
2023-04-07 00:32:29.936 -16.744469        40.38
2023-04-07 00:32:30.138 -13.784257        40.38
2023-04-07 00:32:30.336 -10.723128        40.35
2023-04-07 00:32:30.544  -7.510625        40.35
2023-04-07 00:32:30.752  -3.591708        40.38
2023-04-07 00:32:30.960  -0.042818        40.35
2023-04-07 00:32:31.169   2.328716        40.38
2023-04-07 00:32:31.376   5.221650        40.35
2023-04-07 00:32:31.585   7.744558        40.35
2023-04-07 00:32:31.793   9.140568        40.35
2023-04-07 00:32:32.001  10.015176        40.35
2023-04-07 00:32:32.209  10.385202        40.35
2023-04-07 00:32:32.417  10.267466        40.35
2023-04-07 00:32:32.631  10.284286        40.35
2023-04-07 00:32:32.847   9.830162        40.38
2023-04-07 00:32:33.058   9.746065        40.38
2023-04-07 00:32:33.266   9.846982        40.38
2023-04-07 00:32:33.474  10.738409        40.38
2023-04-07 00:32:33.650  12.319432        40.38
2023-04-07 00:32:33.873  15.330102        40.35
2023-04-07 00:32:34.063  19.249019        40.35
2023-04-07 00:32:34.259  24.126641        40.35
2023-04-07 00:32:34.466  29.576122        40.35
2023-04-07 00:32:34.675  36.051586        40.35
2023-04-07 00:32:34.883  42.274759        40.38
2023-04-07 00:32:35.091  48.548391        40.38
2023-04-07 00:32:35.299  54.603370        40.35
2023-04-07 00:32:35.508  57.883150        40.35
2023-04-07 00:32:35.716  60.069670        40.35
2023-04-07 00:32:35.924  61.146111        40.35
2023-04-07 00:32:36.131  61.230208        40.35
2023-04-07 00:32:36.341  59.497811        40.35
2023-04-07 00:32:36.549  56.352586        40.35
2023-04-07 00:32:36.760  54.653828        40.35
2023-04-07 00:32:36.976  54.906119        40.35
2023-04-07 00:32:37.189  56.201212        40.35
2023-04-07 00:32:37.397  57.159917        40.35
2023-04-07 00:32:37.606  59.884657        40.35
2023-04-07 00:32:37.782  62.256191        40.35
2023-04-07 00:32:37.981  66.074192        40.38
2023-04-07 00:32:38.182  69.185778        40.35
2023-04-07 00:32:38.391  70.817259        40.35
2023-04-07 00:32:38.599  71.506853        40.35
2023-04-07 00:32:38.807  71.910519        40.35
2023-04-07 00:32:39.015  71.826422        40.35
2023-04-07 00:32:39.223  71.574131        40.35
2023-04-07 00:32:39.430  70.716342        40.35
2023-04-07 00:32:39.638  70.396774        40.35
2023-04-07 00:32:39.848  70.934994        40.35
