               data_ora        rad  temperatura elevazione
2023-03-27 01:20:55.477 -43.801064        40.38         35
2023-03-27 01:20:55.690 -44.053340        40.38         35
2023-03-27 01:20:55.897 -44.137432        40.38         35
2023-03-27 01:20:56.071 -44.423345        40.38         35
2023-03-27 01:20:56.271 -44.255161        40.38         35
2023-03-27 01:20:56.473 -44.053340        40.38         35
2023-03-27 01:20:56.682 -43.885156        40.38         35
2023-03-27 01:20:56.891 -43.380604        40.38         35
2023-03-27 01:20:57.099 -43.296512        40.38         35
2023-03-27 01:20:57.307 -43.363785        40.38         35
2023-03-27 01:20:57.516 -43.498333        40.38         35
2023-03-27 01:20:57.724 -43.346967        40.38         35
2023-03-27 01:20:57.932 -43.750609        40.38         35
2023-03-27 01:20:58.140 -43.246057        40.38         35
2023-03-27 01:20:58.347 -43.565606        40.38         35
2023-03-27 01:20:58.556 -43.599243        40.38         35
2023-03-27 01:20:58.764 -43.246057        40.38         35
2023-03-27 01:20:58.971 -44.019703        40.38         35
2023-03-27 01:20:59.181 -44.187887        40.38         35
2023-03-27 01:20:59.397 -44.473800        40.38         35
2023-03-27 01:20:59.612 -44.894261        40.38         35
2023-03-27 01:20:59.819 -44.776532        40.38         35
2023-03-27 01:20:59.994 -44.759713        40.38         35
2023-03-27 01:21:00.194 -44.541074        40.38         35
2023-03-27 01:21:00.397 -44.389708        40.38         35
2023-03-27 01:21:00.604 -44.541074        40.38         35
2023-03-27 01:21:00.814 -44.389708        40.38         35
2023-03-27 01:21:01.037 -44.625166        40.38         35
2023-03-27 01:21:01.231 -44.507437        40.38         35
2023-03-27 01:21:01.438 -44.692440        40.38         35
2023-03-27 01:21:01.647 -44.978353        40.38         35
2023-03-27 01:21:01.855 -44.389708        40.38         35
2023-03-27 01:21:02.062 -44.271979        40.38         35
2023-03-27 01:21:02.270 -44.171069        40.38         35
2023-03-27 01:21:02.479 -44.406527        40.38         35
2023-03-27 01:21:02.687 -44.389708        40.38         35
2023-03-27 01:21:02.895 -44.389708        40.38         35
2023-03-27 01:21:03.103 -44.490619        40.38         35
2023-03-27 01:21:03.316 -44.759713        40.38         35
2023-03-27 01:21:03.534 -44.927897        40.38         35
2023-03-27 01:21:03.744 -45.011989        40.38         35
2023-03-27 01:21:03.916 -44.406527        40.38         35
2023-03-27 01:21:04.116 -44.238343        40.38         35
2023-03-27 01:21:04.320 -44.288798        40.38         35
2023-03-27 01:21:04.527 -43.716972        40.41         35
2023-03-27 01:21:04.737 -43.901974        40.41         35
2023-03-27 01:21:04.945 -43.851519        40.41         35
2023-03-27 01:21:05.152 -43.716972        40.41         35
2023-03-27 01:21:05.361 -44.322435        40.41         35
2023-03-27 01:21:05.569 -44.238343        40.41         35
2023-03-27 01:21:05.777 -43.784246        40.41         35
2023-03-27 01:21:05.986 -43.918793        40.38         35
2023-03-27 01:21:06.194 -44.053340        40.38         35
2023-03-27 01:21:06.402 -43.952430        40.38         35
2023-03-27 01:21:06.609 -43.616062        40.38         35
2023-03-27 01:21:06.818 -43.161965        40.38         35
2023-03-27 01:21:07.027 -43.330149        40.38         35
2023-03-27 01:21:07.240 -43.246057        40.38         35
2023-03-27 01:21:07.459 -43.061054        40.38         35
2023-03-27 01:21:07.667 -42.842415        40.38         35
2023-03-27 01:21:07.839 -43.044236        40.38         35
2023-03-27 01:21:08.036 -43.279693        40.38         35
2023-03-27 01:21:08.244 -43.212420        40.38         35
2023-03-27 01:21:08.452 -43.077873        40.38         35
2023-03-27 01:21:08.659 -43.010599        40.38         35
2023-03-27 01:21:08.868 -43.498333        40.38         35
2023-03-27 01:21:09.076 -43.313330        40.41         35
2023-03-27 01:21:09.284 -43.380604        40.41         35
2023-03-27 01:21:09.492 -43.397422        40.41         35
2023-03-27 01:21:09.702 -43.632880        40.41         35
2023-03-27 01:21:09.910 -43.481514        40.41         35
2023-03-27 01:21:10.116 -43.380604        40.41         35
2023-03-27 01:21:10.326 -43.582425        40.41         35
2023-03-27 01:21:10.534 -43.262875        40.41         35
2023-03-27 01:21:10.742 -43.565606        40.41         35
2023-03-27 01:21:10.950 -43.313330        40.41         35
2023-03-27 01:21:11.162 -42.606957        40.41         35
2023-03-27 01:21:11.379 -42.657412        40.41         35
2023-03-27 01:21:11.591 -42.556502        40.41         35
2023-03-27 01:21:11.767 -42.388318        40.41         35
2023-03-27 01:21:11.975 -42.825596        40.41         35
2023-03-27 01:21:12.183 -42.606957        40.41         35
2023-03-27 01:21:12.391 -42.421955        40.41         35
2023-03-27 01:21:12.584 -41.799674        40.41         35
2023-03-27 01:21:12.792 -41.766037        40.41         35
2023-03-27 01:21:12.999 -41.900584        40.41         35
2023-03-27 01:21:13.208 -41.648308        40.41         35
2023-03-27 01:21:13.416 -42.102405        40.38         35
2023-03-27 01:21:13.624 -42.388318        40.38         35
2023-03-27 01:21:13.834 -42.354681        40.38         35
2023-03-27 01:21:14.050 -42.455591        40.38         35
2023-03-27 01:21:14.249 -42.556502        40.38         35
2023-03-27 01:21:14.456 -42.169679        40.38         35
2023-03-27 01:21:14.666 -42.337863        40.38         35
2023-03-27 01:21:14.873 -42.085587        40.38         35
2023-03-27 01:21:15.088 -42.136042        40.38         35
2023-03-27 01:21:15.307 -42.085587        40.38         35
2023-03-27 01:21:15.515 -42.169679        40.38         35
2023-03-27 01:21:15.684 -42.051950        40.38         35
2023-03-27 01:21:15.881 -41.766037        40.38         35
2023-03-27 01:21:16.100 -42.371499        40.38         35
2023-03-27 01:21:16.299 -42.539684        40.38         35
2023-03-27 01:21:16.507 -42.741504        40.38         35
2023-03-27 01:21:16.715 -43.246057        40.38         35
2023-03-27 01:21:16.922 -43.262875        40.41         35
2023-03-27 01:21:17.130 -43.010599        40.41         35
2023-03-27 01:21:17.339 -43.716972        40.41         35
2023-03-27 01:21:17.546 -43.616062        40.41         35
2023-03-27 01:21:17.755 -43.464696        40.41         35
2023-03-27 01:21:17.963 -43.632880        40.41         35
2023-03-27 01:21:18.180 -43.481514        40.41         35
2023-03-27 01:21:18.380 -43.767427        40.38         35
2023-03-27 01:21:18.588 -43.649698        40.38         35
2023-03-27 01:21:18.796 -43.548788        40.38         35
2023-03-27 01:21:19.012 -43.632880        40.38         35
2023-03-27 01:21:19.228 -43.834701        40.38         35
2023-03-27 01:21:19.436 -43.851519        40.38         35
2023-03-27 01:21:19.604 -43.599243        40.38         35
2023-03-27 01:21:19.805 -43.279693        40.38         35
2023-03-27 01:21:20.013 -42.976962        40.38         35
2023-03-27 01:21:20.221 -43.296512        40.38         35
2023-03-27 01:21:20.429 -43.548788        40.41         35
2023-03-27 01:21:20.638 -43.195601        40.38         35
2023-03-27 01:21:20.846 -42.926507        40.41         35
2023-03-27 01:21:21.054 -42.892870        40.41         35
2023-03-27 01:21:21.262 -42.539684        40.41         35
2023-03-27 01:21:21.469 -42.304226        40.38         35
2023-03-27 01:21:21.678 -42.943325        40.41         35
2023-03-27 01:21:21.887 -42.976962        40.41         35
2023-03-27 01:21:22.095 -43.044236        40.41         35
2023-03-27 01:21:22.303 -43.027417        40.41         35
2023-03-27 01:21:22.511 -42.943325        40.41         35
2023-03-27 01:21:22.718 -42.674231        40.41         35
2023-03-27 01:21:22.935 -42.791960        40.41         35
2023-03-27 01:21:23.151 -42.775141        40.41         35
2023-03-27 01:21:23.360 -42.775141        40.41         35
2023-03-27 01:21:23.529 -42.909688        40.41         35
2023-03-27 01:21:23.728 -42.960144        40.41         35
2023-03-27 01:21:23.937 -42.859233        40.41         35
2023-03-27 01:21:24.145 -42.926507        40.41         35
2023-03-27 01:21:24.354 -42.993781        40.41         35
2023-03-27 01:21:24.562 -43.094691        40.41         35
2023-03-27 01:21:24.770 -43.111509        40.38         35
2023-03-27 01:21:24.978 -42.876052        40.38         35
2023-03-27 01:21:25.185 -42.522865        40.38         35
2023-03-27 01:21:25.394 -43.044236        40.38         35
2023-03-27 01:21:25.601 -43.229238        40.38         35
2023-03-27 01:21:25.810 -43.094691        40.38         35
2023-03-27 01:21:26.019 -42.876052        40.38         35
2023-03-27 01:21:26.225 -42.707868        40.38         35
2023-03-27 01:21:26.435 -42.287407        40.38         35
2023-03-27 01:21:26.643 -42.035131        40.38         35
2023-03-27 01:21:26.858 -41.934221        40.41         35
2023-03-27 01:21:27.075 -41.951039        40.38         35
2023-03-27 01:21:27.282 -42.270589        40.38         35
2023-03-27 01:21:27.451 -41.597853        40.41         35
2023-03-27 01:21:27.652 -41.732400        40.41         35
2023-03-27 01:21:27.860 -41.715582        40.38         35
2023-03-27 01:21:28.084 -41.362395        40.41         35
2023-03-27 01:21:28.277 -41.732400        40.38         35
2023-03-27 01:21:28.485 -41.951039        40.38         35
2023-03-27 01:21:28.693 -42.220134        40.38         35
2023-03-27 01:21:28.901 -42.741504        40.38         35
2023-03-27 01:21:29.109 -42.623776        40.38         35
2023-03-27 01:21:29.317 -42.388318        40.38         35
2023-03-27 01:21:29.524 -42.455591        40.38         35
2023-03-27 01:21:29.734 -42.506047        40.38         35
2023-03-27 01:21:29.942 -42.304226        40.38         35
2023-03-27 01:21:30.150 -42.035131        40.41         35
2023-03-27 01:21:30.358 -41.681945        40.41         35
2023-03-27 01:21:30.565 -41.463305        40.41         35
2023-03-27 01:21:30.779 -40.874661        40.38         35
2023-03-27 01:21:30.996 -41.732400        40.38         35
2023-03-27 01:21:31.208 -41.345577        40.41         35
2023-03-27 01:21:31.374 -41.564216        40.38         35
2023-03-27 01:21:31.574 -41.715582        40.41         35
2023-03-27 01:21:31.783 -42.270589        40.38         35
2023-03-27 01:21:31.991 -42.253771        40.41         35
2023-03-27 01:21:32.199 -41.850129        40.38         35
2023-03-27 01:21:32.407 -42.119223        40.41         35
2023-03-27 01:21:32.615 -42.421955        40.38         35
2023-03-27 01:21:32.822 -42.186497        40.41         35
2023-03-27 01:21:33.032 -41.866947        40.38         35
2023-03-27 01:21:33.239 -41.951039        40.38         35
2023-03-27 01:21:33.447 -41.934221        40.41         35
2023-03-27 01:21:33.656 -42.018313        40.41         35
2023-03-27 01:21:33.863 -41.866947        40.41         35
2023-03-27 01:21:34.073 -41.951039        40.41         35
2023-03-27 01:21:34.279 -41.227848        40.41         35
2023-03-27 01:21:34.489 -41.799674        40.41         35
2023-03-27 01:21:34.702 -41.211029        40.41         35
2023-03-27 01:21:34.922 -41.614671        40.41         35
2023-03-27 01:21:35.128 -41.749218        40.41         35
2023-03-27 01:21:35.293 -41.967858        40.41         35
2023-03-27 01:21:35.497 -42.421955        40.41         35
2023-03-27 01:21:35.706 -42.236952        40.41         35
2023-03-27 01:21:35.914 -42.674231        40.41         35
2023-03-27 01:21:36.121 -42.506047        40.41         35
2023-03-27 01:21:36.330 -42.876052        40.41         35
2023-03-27 01:21:36.539 -43.111509        40.41         35
2023-03-27 01:21:36.747 -43.296512        40.41         35
2023-03-27 01:21:36.954 -43.279693        40.41         35
2023-03-27 01:21:37.164 -43.548788        40.41         35
2023-03-27 01:21:37.372 -43.548788        40.41         35
2023-03-27 01:21:37.578 -42.926507        40.41         35
2023-03-27 01:21:37.788 -43.061054        40.41         35
2023-03-27 01:21:37.995 -42.859233        40.41         35
2023-03-27 01:21:38.204 -42.321044        40.41         35
2023-03-27 01:21:38.413 -42.472410        40.41         35
2023-03-27 01:21:38.625 -42.321044        40.41         35
2023-03-27 01:21:38.845 -42.421955        40.41         35
2023-03-27 01:21:39.053 -42.674231        40.41         35
2023-03-27 01:21:39.213 -42.539684        40.41         35
2023-03-27 01:21:39.420 -42.388318        40.41         35
2023-03-27 01:21:39.629 -42.169679        40.41         35
2023-03-27 01:21:39.836 -42.421955        40.41         35
2023-03-27 01:21:40.046 -42.321044        40.41         35
2023-03-27 01:21:40.270 -42.371499        40.41         35
2023-03-27 01:21:40.477 -42.707868        40.41         35
2023-03-27 01:21:40.685 -42.438773        40.41         35
2023-03-27 01:21:40.894 -42.657412        40.41         35
2023-03-27 01:21:41.095 -43.313330        40.41         35
2023-03-27 01:21:41.295 -43.061054        40.41         35
2023-03-27 01:21:41.502 -43.296512        40.41         35
2023-03-27 01:21:41.707 -43.128328        40.41         35
2023-03-27 01:21:41.918 -43.296512        40.41         35
2023-03-27 01:21:42.126 -42.791960        40.41         35
2023-03-27 01:21:42.339 -42.304226        40.41         35
2023-03-27 01:21:42.557 -42.640594        40.41         35
2023-03-27 01:21:42.764 -42.354681        40.38         35
2023-03-27 01:21:42.940 -42.573320        40.41         35
2023-03-27 01:21:43.136 -42.472410        40.38         35
2023-03-27 01:21:43.345 -42.775141        40.38         35
2023-03-27 01:21:43.553 -42.691049        40.38         35
2023-03-27 01:21:43.759 -42.758323        40.41         35
2023-03-27 01:21:43.970 -42.590139        40.41         35
2023-03-27 01:21:44.177 -42.691049        40.38         35
2023-03-27 01:21:44.384 -43.061054        40.38         35
2023-03-27 01:21:44.594 -43.128328        40.41         35
2023-03-27 01:21:44.800 -42.976962        40.41         35
2023-03-27 01:21:45.010 -43.414241        40.41         35
2023-03-27 01:21:45.218 -42.926507        40.41         35
2023-03-27 01:21:45.427 -42.741504        40.41         35
2023-03-27 01:21:45.633 -42.859233        40.41         35
2023-03-27 01:21:45.840 -42.842415        40.41         35
2023-03-27 01:21:46.051 -42.842415        40.41         35
