               data_ora        rad  temperatura elevazione
2023-04-07 23:23:00.948 -19.065544        40.35         20
2023-04-07 23:23:01.152 -19.183280        40.35         20
2023-04-07 23:23:01.349 -18.830073        40.35         20
2023-04-07 23:23:01.557 -19.166460        40.35         20
2023-04-07 23:23:01.765 -19.015086        40.35         20
2023-04-07 23:23:01.973 -18.930989        40.35         20
2023-04-07 23:23:02.182 -19.031905        40.35         20
2023-04-07 23:23:02.400 -19.031905        40.35         20
2023-04-07 23:23:02.614 -19.233738        40.35         20
2023-04-07 23:23:02.822 -18.880531        40.35         20
2023-04-07 23:23:03.031 -18.813253        40.35         20
2023-04-07 23:23:03.238 -18.914169        40.35         20
2023-04-07 23:23:03.447 -18.930989        40.35         20
2023-04-07 23:23:03.655 -19.183280        40.35         20
2023-04-07 23:23:03.831 -18.981447        40.35         20
2023-04-07 23:23:04.038 -19.166460        40.35         20
2023-04-07 23:23:04.248 -18.796434        40.35         20
2023-04-07 23:23:04.456 -18.577782        40.35         20
2023-04-07 23:23:04.664 -19.015086        40.35         20
2023-04-07 23:23:04.871 -18.678698        40.35         20
2023-04-07 23:23:05.073 -18.914169        40.35         20
2023-04-07 23:23:05.273 -18.645059        40.35         20
2023-04-07 23:23:05.481 -18.846892        40.35         20
2023-04-07 23:23:05.688 -18.695517        40.35         20
2023-04-07 23:23:05.898 -18.628240        40.35         20
2023-04-07 23:23:06.106 -18.695517        40.35         20
2023-04-07 23:23:06.322 -18.779614        40.35         20
2023-04-07 23:23:06.538 -18.594601        40.35         20
2023-04-07 23:23:06.746 -18.661879        40.35         20
2023-04-07 23:23:06.953 -18.577782        40.35         20
2023-04-07 23:23:07.163 -18.493685        40.35         20
2023-04-07 23:23:07.371 -18.695517        40.35         20
2023-04-07 23:23:07.579 -18.628240        40.35         20
2023-04-07 23:23:07.788 -18.745976        40.35         20
2023-04-07 23:23:07.964 -18.342310        40.35         20
2023-04-07 23:23:08.172 -18.157297        40.35         20
2023-04-07 23:23:08.379 -18.056381        40.35         20
2023-04-07 23:23:08.603 -18.022742        40.35         20
2023-04-07 23:23:08.793 -17.972284        40.35         20
2023-04-07 23:23:08.993 -18.342310        40.35         20
2023-04-07 23:23:09.195 -18.022742        40.35         20
2023-04-07 23:23:09.419 -18.359130        40.35         20
2023-04-07 23:23:09.611 -18.863711        40.35         20
2023-04-07 23:23:09.820 -18.611420        40.35         20
2023-04-07 23:23:10.028 -18.426407        40.32         20
2023-04-07 23:23:10.240 -18.678698        40.32         20
2023-04-07 23:23:10.458 -18.830073        40.35         20
2023-04-07 23:23:10.669 -18.914169        40.32         20
2023-04-07 23:23:10.876 -18.813253        40.32         20
2023-04-07 23:23:11.085 -18.796434        40.35         20
2023-04-07 23:23:11.293 -18.476865        40.32         20
2023-04-07 23:23:11.500 -18.981447        40.32         20
2023-04-07 23:23:11.710 -19.065544        40.32         20
2023-04-07 23:23:11.886 -18.678698        40.32         20
2023-04-07 23:23:12.094 -19.200099        40.32         20
2023-04-07 23:23:12.302 -19.065544        40.32         20
2023-04-07 23:23:12.510 -19.015086        40.32         20
2023-04-07 23:23:12.715 -19.015086        40.35         20
2023-04-07 23:23:12.915 -18.998266        40.32         20
2023-04-07 23:23:13.118 -18.460046        40.32         20
2023-04-07 23:23:13.327 -18.729156        40.32         20
2023-04-07 23:23:13.535 -18.830073        40.32         20
2023-04-07 23:23:13.743 -18.560962        40.32         20
2023-04-07 23:23:13.952 -18.392768        40.32         20
2023-04-07 23:23:14.160 -18.409588        40.32         20
2023-04-07 23:23:14.377 -18.291852        40.32         20
2023-04-07 23:23:14.592 -18.291852        40.32         20
2023-04-07 23:23:14.800 -18.493685        40.32         20
2023-04-07 23:23:15.009 -18.745976        40.32         20
2023-04-07 23:23:15.213 -18.594601        40.32         20
2023-04-07 23:23:15.425 -18.779614        40.32         20
2023-04-07 23:23:15.632 -18.729156        40.32         20
2023-04-07 23:23:15.809 -19.099183        40.32         20
2023-04-07 23:23:16.018 -18.930989        40.32         20
2023-04-07 23:23:16.226 -18.981447        40.32         20
2023-04-07 23:23:16.434 -19.401932        40.32         20
2023-04-07 23:23:16.636 -19.317835        40.32         20
2023-04-07 23:23:16.835 -19.385112        40.32         20
2023-04-07 23:23:17.043 -19.385112        40.32         20
2023-04-07 23:23:17.251 -19.418751        40.32         20
2023-04-07 23:23:17.458 -19.301015        40.32         20
2023-04-07 23:23:17.666 -19.233738        40.32         20
2023-04-07 23:23:17.875 -19.519667        40.32         20
2023-04-07 23:23:18.084 -19.284196        40.32         20
2023-04-07 23:23:18.292 -19.149641        40.32         20
2023-04-07 23:23:18.516 -19.233738        40.32         20
2023-04-07 23:23:18.740 -19.284196        40.32         20
2023-04-07 23:23:18.947 -18.947808        40.32         20
2023-04-07 23:23:19.140 -19.183280        40.32         20
2023-04-07 23:23:19.348 -19.233738        40.32         20
2023-04-07 23:23:19.557 -19.401932        40.32         20
2023-04-07 23:23:19.733 -19.385112        40.32         20
2023-04-07 23:23:19.941 -19.317835        40.32         20
2023-04-07 23:23:20.149 -19.536487        40.32         20
2023-04-07 23:23:20.358 -19.738319        40.32         20
2023-04-07 23:23:20.558 -19.637403        40.32         20
2023-04-07 23:23:20.757 -19.654222        40.32         20
2023-04-07 23:23:20.966 -19.620584        40.32         20
2023-04-07 23:23:21.174 -19.570126        40.32         20
2023-04-07 23:23:21.382 -19.805597        40.32         20
2023-04-07 23:23:21.590 -19.687861        40.32         20
2023-04-07 23:23:21.798 -19.536487        40.32         20
2023-04-07 23:23:22.006 -19.351474        40.32         20
2023-04-07 23:23:22.216 -19.620584        40.32         20
2023-04-07 23:23:22.433 -19.486029        40.32         20
2023-04-07 23:23:22.648 -19.570126        40.32         20
2023-04-07 23:23:22.856 -19.284196        40.32         20
2023-04-07 23:23:23.064 -19.452390        40.32         20
2023-04-07 23:23:23.271 -19.048725        40.32         20
2023-04-07 23:23:23.480 -19.250557        40.32         20
2023-04-07 23:23:23.656 -19.284196        40.32         20
2023-04-07 23:23:23.863 -19.334654        40.32         20
2023-04-07 23:23:24.072 -19.586945        40.32         20
2023-04-07 23:23:24.280 -19.166460        40.32         20
2023-04-07 23:23:24.479 -19.233738        40.32         20
2023-04-07 23:23:24.680 -19.368293        40.32         20
2023-04-07 23:23:24.890 -19.368293        40.32         20
2023-04-07 23:23:25.097 -19.267377        40.32         20
2023-04-07 23:23:25.305 -19.132821        40.32         20
2023-04-07 23:23:25.513 -19.418751        40.32         20
2023-04-07 23:23:25.721 -19.654222        40.32         20
2023-04-07 23:23:25.930 -19.317835        40.32         20
2023-04-07 23:23:26.138 -19.166460        40.32         20
2023-04-07 23:23:26.352 -19.469209        40.32         20
2023-04-07 23:23:26.571 -19.132821        40.32         20
2023-04-07 23:23:26.779 -18.981447        40.32         20
2023-04-07 23:23:26.988 -18.947808        40.32         20
2023-04-07 23:23:27.196 -18.880531        40.32         20
2023-04-07 23:23:27.404 -18.830073        40.32         20
2023-04-07 23:23:27.580 -18.779614        40.32         20
2023-04-07 23:23:27.789 -18.796434        40.32         20
2023-04-07 23:23:27.996 -18.964628        40.32         20
2023-04-07 23:23:28.201 -18.611420        40.32         20
2023-04-07 23:23:28.400 -18.762795        40.32         20
2023-04-07 23:23:28.604 -18.745976        40.32         20
2023-04-07 23:23:28.813 -18.846892        40.32         20
2023-04-07 23:23:29.021 -18.863711        40.32         20
2023-04-07 23:23:29.229 -18.930989        40.32         20
2023-04-07 23:23:29.438 -18.998266        40.32         20
2023-04-07 23:23:29.646 -18.947808        40.32         20
2023-04-07 23:23:29.870 -19.250557        40.32         20
2023-04-07 23:23:30.077 -19.418751        40.32         20
2023-04-07 23:23:30.286 -19.233738        40.32         20
2023-04-07 23:23:30.492 -19.284196        40.32         20
2023-04-07 23:23:30.702 -19.536487        40.32         20
2023-04-07 23:23:30.911 -19.418751        40.32         20
2023-04-07 23:23:31.119 -19.519667        40.32         20
2023-04-07 23:23:31.327 -19.385112        40.32         20
2023-04-07 23:23:31.502 -19.351474        40.32         20
2023-04-07 23:23:31.710 -19.233738        40.32         20
2023-04-07 23:23:31.920 -19.099183        40.32         20
2023-04-07 23:23:32.123 -19.250557        40.32         20
2023-04-07 23:23:32.320 -19.385112        40.32         20
2023-04-07 23:23:32.528 -19.166460        40.32         20
2023-04-07 23:23:32.737 -19.267377        40.32         20
2023-04-07 23:23:32.945 -19.334654        40.32         20
2023-04-07 23:23:33.153 -19.267377        40.32         20
2023-04-07 23:23:33.361 -19.233738        40.32         20
2023-04-07 23:23:33.569 -19.233738        40.32         20
2023-04-07 23:23:33.777 -19.065544        40.35         20
2023-04-07 23:23:33.985 -19.149641        40.32         20
2023-04-07 23:23:34.194 -19.099183        40.32         20
2023-04-07 23:23:34.409 -19.031905        40.32         20
2023-04-07 23:23:34.626 -19.183280        40.32         20
2023-04-07 23:23:34.835 -18.846892        40.32         20
2023-04-07 23:23:35.043 -19.132821        40.32         20
2023-04-07 23:23:35.251 -18.493685        40.32         20
2023-04-07 23:23:35.427 -18.661879        40.32         20
2023-04-07 23:23:35.635 -18.762795        40.32         20
2023-04-07 23:23:35.843 -18.594601        40.32         20
2023-04-07 23:23:36.045 -18.291852        40.32         20
2023-04-07 23:23:36.244 -18.409588        40.32         20
2023-04-07 23:23:36.452 -18.409588        40.32         20
2023-04-07 23:23:36.659 -18.628240        40.32         20
2023-04-07 23:23:36.869 -18.291852        40.32         20
2023-04-07 23:23:37.077 -18.359130        40.32         20
2023-04-07 23:23:37.285 -18.207755        40.32         20
2023-04-07 23:23:37.494 -18.157297        40.32         20
2023-04-07 23:23:37.701 -18.426407        40.32         20
2023-04-07 23:23:37.909 -18.359130        40.32         20
2023-04-07 23:23:38.116 -18.745976        40.32         20
2023-04-07 23:23:38.329 -18.544143        40.32         20
2023-04-07 23:23:38.546 -18.493685        40.32         20
2023-04-07 23:23:38.758 -18.645059        40.32         20
2023-04-07 23:23:38.965 -18.745976        40.32         20
2023-04-07 23:23:39.174 -18.779614        40.32         20
2023-04-07 23:23:39.366 -18.813253        40.35         20
2023-04-07 23:23:39.574 -19.099183        40.35         20
2023-04-07 23:23:39.764 -19.334654        40.35         20
2023-04-07 23:23:39.964 -19.351474        40.32         20
2023-04-07 23:23:40.166 -19.301015        40.32         20
2023-04-07 23:23:40.375 -19.486029        40.32         20
2023-04-07 23:23:40.582 -19.687861        40.32         20
2023-04-07 23:23:40.791 -19.586945        40.32         20
2023-04-07 23:23:40.999 -19.452390        40.35         20
2023-04-07 23:23:41.208 -19.603764        40.35         20
2023-04-07 23:23:41.417 -19.704681        40.35         20
2023-04-07 23:23:41.625 -19.570126        40.35         20
2023-04-07 23:23:41.831 -19.973791        40.35         20
2023-04-07 23:23:42.042 -19.990610        40.32         20
2023-04-07 23:23:42.248 -19.755139        40.35         20
2023-04-07 23:23:42.466 -19.452390        40.35         20
2023-04-07 23:23:42.682 -19.805597        40.35         20
2023-04-07 23:23:42.889 -19.805597        40.35         20
2023-04-07 23:23:43.098 -19.755139        40.35         20
2023-04-07 23:23:43.274 -19.603764        40.35         20
2023-04-07 23:23:43.481 -19.805597        40.32         20
2023-04-07 23:23:43.686 -19.687861        40.35         20
2023-04-07 23:23:43.882 -19.654222        40.35         20
2023-04-07 23:23:44.091 -19.570126        40.35         20
2023-04-07 23:23:44.299 -19.536487        40.35         20
2023-04-07 23:23:44.507 -19.536487        40.35         20
2023-04-07 23:23:44.724 -19.317835        40.35         20
2023-04-07 23:23:44.923 -19.603764        40.35         20
2023-04-07 23:23:45.131 -19.418751        40.35         20
2023-04-07 23:23:45.340 -19.502848        40.35         20
2023-04-07 23:23:45.548 -19.284196        40.35         20
2023-04-07 23:23:45.756 -19.502848        40.35         20
2023-04-07 23:23:45.965 -19.334654        40.35         20
2023-04-07 23:23:46.173 -19.401932        40.35         20
2023-04-07 23:23:46.384 -19.284196        40.35         20
2023-04-07 23:23:46.602 -19.452390        40.35         20
2023-04-07 23:23:46.812 -19.486029        40.35         20
2023-04-07 23:23:47.021 -19.637403        40.35         20
2023-04-07 23:23:47.230 -19.452390        40.35         20
2023-04-07 23:23:47.406 -19.586945        40.35         20
2023-04-07 23:23:47.607 -19.519667        40.35         20
2023-04-07 23:23:47.806 -19.418751        40.35         20
2023-04-07 23:23:48.014 -19.755139        40.35         20
2023-04-07 23:23:48.223 -19.620584        40.35         20
2023-04-07 23:23:48.430 -19.704681        40.35         20
2023-04-07 23:23:48.639 -19.755139        40.35         20
2023-04-07 23:23:48.847 -19.906513        40.35         20
2023-04-07 23:23:49.055 -19.872875        40.35         20
2023-04-07 23:23:49.263 -19.956971        40.35         20
2023-04-07 23:23:49.472 -19.973791        40.35         20
2023-04-07 23:23:49.680 -20.091527        40.35         20
2023-04-07 23:23:49.888 -19.603764        40.35         20
2023-04-07 23:23:50.096 -19.923333        40.35         20
2023-04-07 23:23:50.305 -20.041068        40.35         20
2023-04-07 23:23:50.520 -19.553306        40.35         20
2023-04-07 23:23:50.736 -19.771958        40.35         20
2023-04-07 23:23:50.946 -19.822416        40.35         20
2023-04-07 23:23:51.153 -19.586945        40.35         20
2023-04-07 23:23:51.328 -19.452390        40.35         20
