               data_ora         rad  temperatura
2023-03-16 23:24:51.257  -41.704438        40.35
2023-03-16 23:24:51.429  -41.553064        40.35
2023-03-16 23:24:51.632  -41.704438        40.35
2023-03-16 23:24:51.835  -41.754897        40.35
2023-03-16 23:24:52.038  -41.519425        40.35
2023-03-16 23:24:52.257  -41.704438        40.35
2023-03-16 23:24:52.460  -41.502606        40.35
2023-03-16 23:24:52.663  -41.384870        40.35
2023-03-16 23:24:52.882  -41.603522        40.35
2023-03-16 23:24:53.069  -41.855813        40.35
2023-03-16 23:24:53.288  -41.637161        40.35
2023-03-16 23:24:53.491  -41.283954        40.35
2023-03-16 23:24:53.710  -41.115760        40.35
2023-03-16 23:24:53.929  -41.267134        40.35
2023-03-16 23:24:54.132  -41.401689        40.35
2023-03-16 23:24:54.335  -41.267134        40.35
2023-03-16 23:24:54.538  -41.569883        40.35
2023-03-16 23:24:54.757  -41.620342        40.35
2023-03-16 23:24:54.960  -41.502606        40.35
2023-03-16 23:24:55.178  -41.721258        40.35
2023-03-16 23:24:55.350  -41.721258        40.35
2023-03-16 23:24:55.553  -41.536245        40.35
2023-03-16 23:24:55.757  -41.738077        40.35
2023-03-16 23:24:55.975  -41.569883        40.35
2023-03-16 23:24:56.178  -41.435328        40.35
2023-03-16 23:24:56.382  -41.670800        40.35
2023-03-16 23:24:56.585  -41.334412        40.35
2023-03-16 23:24:56.803  -41.199857        40.35
2023-03-16 23:24:56.991  -41.418509        40.38
2023-03-16 23:24:57.194  -41.098941        40.38
2023-03-16 23:24:57.413  -41.267134        40.38
2023-03-16 23:24:57.632  -41.300773        40.35
2023-03-16 23:24:57.835  -41.065302        40.35
2023-03-16 23:24:58.053  -41.418509        40.35
2023-03-16 23:24:58.257  -41.418509        40.38
2023-03-16 23:24:58.475  -41.233496        40.38
2023-03-16 23:24:58.678  -41.183037        40.38
2023-03-16 23:24:58.881  -41.149399        40.38
2023-03-16 23:24:59.100  -40.846650        40.35
2023-03-16 23:24:59.272  -41.031663        40.35
2023-03-16 23:24:59.475  -41.418509        40.38
2023-03-16 23:24:59.678  -41.166218        40.38
2023-03-16 23:24:59.897  -41.199857        40.38
2023-03-16 23:25:00.085  -41.418509        40.38
2023-03-16 23:25:00.303  -41.401689        40.38
2023-03-16 23:25:00.522  -41.166218        40.38
2023-03-16 23:25:00.725  -41.384870        40.38
2023-03-16 23:25:00.928  -41.401689        40.38
2023-03-16 23:25:01.116  -41.250315        40.38
2023-03-16 23:25:01.335  -41.267134        40.38
2023-03-16 23:25:01.553  -41.351231        40.38
2023-03-16 23:25:01.772  -41.267134        40.35
2023-03-16 23:25:01.975  -41.586703        40.38
2023-03-16 23:25:02.178  -41.317593        40.38
2023-03-16 23:25:02.381  -41.250315        40.38
2023-03-16 23:25:02.600  -41.317593        40.38
2023-03-16 23:25:02.803  -41.485786        40.38
2023-03-16 23:25:03.022  -41.199857        40.38
2023-03-16 23:25:03.194  -41.115760        40.38
2023-03-16 23:25:03.397  -41.048482        40.38
2023-03-16 23:25:03.600  -40.728914        40.38
2023-03-16 23:25:03.819  -40.846650        40.38
2023-03-16 23:25:04.022  -40.712095        40.38
2023-03-16 23:25:04.225  -40.762553        40.38
2023-03-16 23:25:04.444  -40.627998        40.38
2023-03-16 23:25:04.647  -40.627998        40.38
2023-03-16 23:25:04.850  -40.611178        40.38
2023-03-16 23:25:05.053  -40.257971        40.38
2023-03-16 23:25:05.272  -40.190694        40.38
2023-03-16 23:25:05.475  -39.955222        40.38
2023-03-16 23:25:05.694  -40.392526        40.38
2023-03-16 23:25:05.913  -40.022500        40.38
2023-03-16 23:25:06.100  -40.056139        40.38
2023-03-16 23:25:06.303  -39.988861        40.38
2023-03-16 23:25:06.522  -39.871125        40.38
2023-03-16 23:25:06.725  -40.039319        40.38
2023-03-16 23:25:06.944  -40.022500        40.38
2023-03-16 23:25:07.116  -40.257971        40.38
2023-03-16 23:25:07.319  -40.173874        40.38
2023-03-16 23:25:07.538  -39.904764        40.38
2023-03-16 23:25:07.741  -40.089777        40.38
2023-03-16 23:25:07.944  -40.005680        40.38
2023-03-16 23:25:08.147  -40.056139        40.38
2023-03-16 23:25:08.366  -39.753390        40.38
2023-03-16 23:25:08.569  -39.568376        40.38
2023-03-16 23:25:08.772  -39.652473        40.38
